_id,createdAt,firstName,lastName,email,birthday,gender,highestDegreeEarned,countryISO2,admissionsQuiz
64f441952cd091f067189173,6/4/22 4:32,Melvin,Hall,melvin.hall92@gmall.com,7/17/99,male,Bachelor's degree,IN,complete
64f441952cd091f067189174,6/23/22 0:36,Myles,Juarez,myles.juarez98@hotmeal.com,8/17/02,male,Bachelor's degree,BD,complete
64f441952cd091f067189175,6/29/22 1:51,Charles,Wait,charles.wait98@hotmeal.com,3/14/88,male,High School or Baccalaureate,PK,complete
64f441952cd091f067189176,6/30/22 9:52,Thomas,Xie,thomas.xie92@yahow.com,1/16/96,male,Master's degree,CN,complete
64f441952cd091f067189177,6/26/22 4:28,Bryan,Rigsby,bryan.rigsby76@gmall.com,7/18/92,male,Bachelor's degree,NG,complete
64f441952cd091f067189178,6/24/22 20:26,Lovella,Ford,lovella.ford61@microsift.com,8/24/91,female,High School or Baccalaureate,TR,complete
64f441952cd091f067189179,6/8/22 18:00,Vernon,Broten,vernon.broten64@hotmeal.com,1/15/00,male,Bachelor's degree,NG,complete
64f441952cd091f06718917a,6/5/22 14:25,George,Stone,george.stone88@gmall.com,5/18/96,male,Bachelor's degree,LK,complete
64f441952cd091f06718917b,6/10/22 17:58,Harry,Bulfer,harry.bulfer65@gmall.com,9/28/82,male,Some College (1-3 years),PH,complete
64f441952cd091f06718917c,6/10/22 17:51,Jonathon,Creekmore,jonathon.creekmore88@yahow.com,1/12/01,male,High School or Baccalaureate,PH,complete
64f441952cd091f06718917d,6/17/22 7:59,Russell,Perez,russell.perez74@gmall.com,4/30/85,male,Some College (1-3 years),NG,incomplete
64f441952cd091f06718917e,6/20/22 5:00,Michael,Johnson,michael.johnson38@hotmeal.com,11/24/74,male,Bachelor's degree,KE,complete
64f441952cd091f06718917f,6/27/22 22:46,Kathleen,Baldwin,kathleen.baldwin4@microsift.com,2/15/97,female,Bachelor's degree,LS,complete
64f441952cd091f067189180,6/2/22 10:21,Daniel,Ash,daniel.ash5@yahow.com,10/10/96,male,Some College (1-3 years),IN,complete
64f441952cd091f067189181,6/4/22 20:44,Donald,Rider,donald.rider89@hotmeal.com,3/18/95,male,Bachelor's degree,UG,incomplete
64f441952cd091f067189182,6/2/22 9:45,John,Figueroa,john.figueroa8@yahow.com,5/10/94,male,Bachelor's degree,IN,complete
64f441952cd091f067189183,6/14/22 16:27,Teresa,Radin,teresa.radin20@microsift.com,2/26/89,female,Some College (1-3 years),NG,incomplete
64f441952cd091f067189184,6/9/22 10:52,William,Thomas,william.thomas15@yahow.com,7/1/90,male,Bachelor's degree,LK,incomplete
64f441952cd091f067189185,6/20/22 21:18,Michelle,Ryan,michelle.ryan53@microsift.com,2/10/74,female,Bachelor's degree,CN,complete
64f441952cd091f067189186,6/11/22 7:39,Brian,Gonzalez,brian.gonzalez11@gmall.com,5/20/97,male,Bachelor's degree,ZW,complete
64f441952cd091f067189187,6/8/22 6:46,Mark,Davila,mark.davila77@gmall.com,11/15/93,male,Master's degree,PK,complete
64f441952cd091f067189188,6/1/22 23:05,Everette,Howdeshell,everette.howdeshell73@microsift.com,11/10/95,male,High School or Baccalaureate,TZ,incomplete
64f441952cd091f067189189,6/17/22 19:41,James,Mcgowan,james.mcgowan88@gmall.com,1/15/02,male,Bachelor's degree,NG,complete
64f441952cd091f06718918a,6/14/22 16:56,Paul,Patterson,paul.patterson26@hotmeal.com,3/27/01,male,Bachelor's degree,LS,complete
64f441952cd091f06718918b,6/29/22 20:31,Derrick,Lee,derrick.lee34@gmall.com,12/29/87,male,Bachelor's degree,NG,complete
64f441952cd091f06718918c,6/25/22 15:55,Michael,Huggins,michael.huggins55@hotmeal.com,2/25/04,male,High School or Baccalaureate,NG,complete
64f441952cd091f06718918d,6/17/22 12:47,Michael,Jenkins,michael.jenkins62@yahow.com,3/23/92,male,Bachelor's degree,KE,complete
64f441952cd091f06718918e,6/27/22 17:29,John,Orlando,john.orlando35@hotmeal.com,12/28/01,male,Some College (1-3 years),NG,complete
64f441952cd091f06718918f,6/10/22 16:21,Anita,Lalk,anita.lalk27@gmall.com,7/9/00,female,High School or Baccalaureate,NG,complete
64f441952cd091f067189190,6/22/22 8:17,John,Mack,john.mack43@hotmeal.com,11/8/98,male,Doctorate (e.g. PhD),ZW,complete
64f441952cd091f067189191,6/24/22 18:43,Micheal,Schartz,micheal.schartz98@yahow.com,4/4/97,male,Bachelor's degree,AZ,complete
64f441952cd091f067189192,6/11/22 11:15,Sebastian,Chester,sebastian.chester88@gmall.com,11/11/90,male,Bachelor's degree,KE,complete
64f441952cd091f067189193,6/12/22 22:05,James,Dancy,james.dancy12@gmall.com,12/20/93,male,Some College (1-3 years),NG,complete
64f441952cd091f067189194,6/30/22 18:39,Aaron,Ensing,aaron.ensing73@microsift.com,10/1/98,male,Master's degree,NG,complete
64f441952cd091f067189195,6/23/22 1:52,Bernard,Mcmanus,bernard.mcmanus23@gmall.com,8/7/99,male,Bachelor's degree,RU,incomplete
64f441952cd091f067189196,6/12/22 13:14,Calvin,Reed,calvin.reed26@microsift.com,12/2/98,male,Bachelor's degree,IN,complete
64f441952cd091f067189197,6/18/22 9:32,Dennis,Middaugh,dennis.middaugh66@hotmeal.com,6/30/03,male,Bachelor's degree,NG,complete
64f441952cd091f067189198,6/26/22 4:14,Richard,Jenkins,richard.jenkins86@gmall.com,4/17/84,male,Some College (1-3 years),GY,complete
64f441952cd091f067189199,6/13/22 14:03,Annie,Laughlin,annie.laughlin83@microsift.com,10/22/80,female,High School or Baccalaureate,PK,incomplete
64f441952cd091f06718919a,6/25/22 13:29,Lester,Barrows,lester.barrows67@microsift.com,3/11/97,male,Bachelor's degree,NG,complete
64f441952cd091f06718919b,6/14/22 9:35,Michael,Hamilton,michael.hamilton42@microsift.com,3/16/88,male,Master's degree,ZA,incomplete
64f441952cd091f06718919c,6/14/22 2:26,Joseph,Surrett,joseph.surrett70@gmall.com,3/13/95,male,Master's degree,BD,complete
64f441952cd091f06718919d,6/13/22 6:47,Rodney,Harrison,rodney.harrison34@hotmeal.com,8/3/84,male,Master's degree,BD,complete
64f441952cd091f06718919e,6/1/22 8:23,Brandon,Duty,brandon.duty93@hotmeal.com,12/8/95,male,Master's degree,BD,incomplete
64f441952cd091f06718919f,6/16/22 5:09,Marian,Collins,marian.collins85@gmall.com,11/10/88,female,Bachelor's degree,IN,complete
64f441952cd091f0671891a0,6/25/22 18:23,John,Coca,john.coca3@hotmeal.com,11/1/75,male,Bachelor's degree,SO,incomplete
64f441952cd091f0671891a1,6/25/22 5:02,Neil,Archibald,neil.archibald29@microsift.com,6/21/75,male,Bachelor's degree,PK,incomplete
64f441952cd091f0671891a2,6/6/22 22:03,Travis,Kuykendall,travis.kuykendall18@yahow.com,12/26/80,male,Bachelor's degree,AO,complete
64f441952cd091f0671891a3,6/28/22 8:31,Dave,Bell,dave.bell60@hotmeal.com,6/13/03,male,Bachelor's degree,PK,incomplete
64f441952cd091f0671891a4,6/11/22 19:36,Earl,Nelms,earl.nelms50@microsift.com,1/1/93,male,High School or Baccalaureate,AL,complete
64f441952cd091f0671891a5,6/6/22 4:48,Doris,Wright,doris.wright59@yahow.com,12/28/01,female,Bachelor's degree,IN,incomplete
64f441952cd091f0671891a6,6/5/22 3:05,Ralph,Bensch,ralph.bensch18@yahow.com,2/21/87,male,Bachelor's degree,NG,incomplete
64f441952cd091f0671891a7,6/30/22 3:02,Chad,Vrba,chad.vrba96@hotmeal.com,10/21/84,male,Some College (1-3 years),PK,complete
64f441952cd091f0671891a8,6/26/22 23:15,James,Bantz,james.bantz19@hotmeal.com,11/4/79,male,Bachelor's degree,BD,complete
64f441952cd091f0671891a9,6/11/22 10:45,Evan,Williams,evan.williams80@yahow.com,10/10/74,male,Master's degree,BD,complete
64f441952cd091f0671891aa,6/2/22 14:24,Lacresha,Alley,lacresha.alley58@gmall.com,11/30/00,female,Bachelor's degree,BD,complete
64f441952cd091f0671891ab,6/19/22 8:23,Rosalie,Argueta,rosalie.argueta45@yahow.com,5/27/97,female,Bachelor's degree,BR,complete
64f441952cd091f0671891ac,6/9/22 2:57,William,Meyers,william.meyers60@microsift.com,4/15/95,male,Bachelor's degree,UG,complete
64f441952cd091f0671891ad,6/7/22 15:28,Walter,Crespo,walter.crespo25@hotmeal.com,11/8/81,male,Bachelor's degree,ZA,complete
64f441952cd091f0671891ae,6/17/22 17:36,Stuart,Thornton,stuart.thornton73@gmall.com,3/6/63,male,Bachelor's degree,BD,complete
64f441952cd091f0671891af,6/30/22 1:19,James,Tom,james.tom15@yahow.com,11/28/03,male,Some College (1-3 years),ZW,complete
64f441952cd091f0671891b0,6/18/22 20:45,Kevin,Duncan,kevin.duncan92@yahow.com,1/4/95,male,Master's degree,PK,complete
64f441952cd091f0671891b2,6/24/22 8:34,Donald,Jackson,donald.jackson4@yahow.com,6/4/00,male,High School or Baccalaureate,IN,incomplete
64f441952cd091f0671891b3,6/7/22 13:39,Justin,Banks,justin.banks59@gmall.com,2/13/00,male,Bachelor's degree,ET,incomplete
64f441952cd091f0671891b4,6/24/22 4:07,David,Nordhoff,david.nordhoff39@microsift.com,12/15/00,male,Bachelor's degree,ZA,complete
64f441952cd091f0671891b5,6/27/22 9:39,Jennifer,Carrasco,jennifer.carrasco30@yahow.com,12/19/01,female,Bachelor's degree,IN,complete
64f441952cd091f0671891b6,6/25/22 0:21,Roy,Rief,roy.rief73@gmall.com,6/18/92,male,Master's degree,AZ,complete
64f441952cd091f0671891b7,6/17/22 9:45,Cory,Defabio,cory.defabio46@yahow.com,12/28/90,male,Bachelor's degree,KE,incomplete
64f441952cd091f0671891b8,6/9/22 22:43,Jorge,Choute,jorge.choute28@gmall.com,8/25/98,male,Some College (1-3 years),ZW,incomplete
64f441952cd091f0671891b9,6/25/22 23:26,Patrick,Kunst,patrick.kunst52@yahow.com,7/3/91,male,Bachelor's degree,NP,complete
64f441952cd091f0671891ba,6/5/22 21:42,Frank,Peters,frank.peters33@yahow.com,11/27/02,male,Master's degree,CI,complete
64f441952cd091f0671891bb,6/26/22 9:02,Cindy,Lyons,cindy.lyons73@yahow.com,11/2/96,female,Bachelor's degree,PH,complete
64f441952cd091f0671891bc,6/28/22 5:34,Jacki,Ramirez,jacki.ramirez42@yahow.com,5/25/02,female,Master's degree,PH,complete
64f441952cd091f0671891bd,6/30/22 14:48,Marc,Grisson,marc.grisson87@hotmeal.com,4/14/00,male,Bachelor's degree,PK,complete
64f441952cd091f0671891be,6/19/22 23:19,Vernon,Silvio,vernon.silvio27@hotmeal.com,5/12/99,male,Master's degree,SS,incomplete
64f441952cd091f0671891bf,6/1/22 3:25,Domingo,Fernandez,domingo.fernandez75@gmall.com,7/12/90,male,High School or Baccalaureate,NG,complete
64f441952cd091f0671891c0,6/25/22 1:58,Robert,Cunningham,robert.cunningham71@yahow.com,5/20/92,male,Bachelor's degree,IN,complete
64f441952cd091f0671891c1,6/3/22 20:35,Andrea,Painter,andrea.painter11@gmall.com,7/13/95,female,Bachelor's degree,ET,incomplete
64f441952cd091f0671891c2,6/19/22 17:24,Michael,Calleja,michael.calleja78@yahow.com,7/12/98,male,High School or Baccalaureate,IN,complete
64f441952cd091f0671891c3,6/9/22 15:08,Nicholas,Rice,nicholas.rice89@yahow.com,7/26/96,male,Some College (1-3 years),UG,complete
64f441952cd091f0671891c4,6/10/22 12:18,Jeanne,Tennon,jeanne.tennon92@microsift.com,10/28/02,female,Bachelor's degree,NG,complete
64f441952cd091f0671891c5,6/3/22 7:57,Samuel,Ballard,samuel.ballard83@hotmeal.com,3/22/96,male,Master's degree,TR,incomplete
64f441952cd091f0671891c6,6/18/22 21:19,Paula,Wilson,paula.wilson90@yahow.com,3/22/92,female,Bachelor's degree,NG,complete
64f441952cd091f0671891c7,6/26/22 18:16,Thomas,Jones,thomas.jones74@hotmeal.com,6/10/88,male,Master's degree,KE,complete
64f441952cd091f0671891c8,6/4/22 13:03,Richard,Havercroft,richard.havercroft80@gmall.com,1/23/95,male,Master's degree,NG,complete
64f441952cd091f0671891c9,6/5/22 13:50,Peter,Ferrari,peter.ferrari85@yahow.com,2/16/04,male,Bachelor's degree,NG,complete
64f441952cd091f0671891ca,6/3/22 15:53,Paul,Hoss,paul.hoss81@hotmeal.com,5/12/85,male,Bachelor's degree,US,incomplete
64f441952cd091f0671891cb,6/5/22 13:09,Michael,Mccary,michael.mccary7@hotmeal.com,12/27/00,male,Bachelor's degree,IQ,complete
64f441952cd091f0671891cc,6/26/22 9:21,Miguel,Lavette,miguel.lavette86@gmall.com,3/12/99,male,Master's degree,PK,complete
64f441952cd091f0671891cd,6/28/22 1:02,Harlan,Shepherd,harlan.shepherd77@microsift.com,2/19/01,male,Bachelor's degree,NG,incomplete
64f441952cd091f0671891ce,6/20/22 1:41,Roy,White,roy.white42@gmall.com,2/24/99,male,Some College (1-3 years),KE,complete
64f441952cd091f0671891cf,6/22/22 0:56,Leopoldo,Hargrove,leopoldo.hargrove77@gmall.com,10/12/97,male,High School or Baccalaureate,PK,complete
64f441952cd091f0671891d0,6/5/22 4:45,William,Calhoun,william.calhoun46@gmall.com,12/8/94,male,Bachelor's degree,AF,incomplete
64f441952cd091f0671891d1,6/22/22 19:53,Christine,Tenney,christine.tenney28@yahow.com,5/19/98,female,Bachelor's degree,NG,complete
64f441952cd091f0671891d2,6/5/22 15:31,John,Mendez,john.mendez53@yahow.com,6/30/78,male,Bachelor's degree,NG,incomplete
64f441952cd091f0671891d3,6/22/22 1:42,Henry,Croker,henry.croker1@gmall.com,7/20/98,male,Master's degree,NP,incomplete
64f441952cd091f0671891d4,6/9/22 3:31,Diane,Leblanc,diane.leblanc63@gmall.com,8/3/96,female,Bachelor's degree,KE,incomplete
64f441952cd091f0671891d5,6/10/22 3:55,Evelyn,Hernandez,evelyn.hernandez10@yahow.com,5/9/89,female,Some College (1-3 years),KE,incomplete
64f441952cd091f0671891d6,6/25/22 10:08,Vicky,Vasquez,vicky.vasquez86@gmall.com,6/6/99,female,Doctorate (e.g. PhD),PK,incomplete
64f441952cd091f0671891d7,6/1/22 8:48,Dorothy,Belk,dorothy.belk85@microsift.com,5/29/89,female,Bachelor's degree,SL,incomplete
64f441952cd091f0671891d8,6/8/22 16:00,Susan,Bowman,susan.bowman30@microsift.com,11/30/00,female,High School or Baccalaureate,EG,complete
64f441952cd091f0671891d9,6/28/22 17:52,John,Gentry,john.gentry79@gmall.com,12/28/80,male,Bachelor's degree,NG,incomplete
64f441952cd091f0671891da,6/13/22 16:08,David,Pyle,david.pyle4@gmall.com,7/1/96,male,Some College (1-3 years),IN,complete
64f441952cd091f0671891db,6/10/22 12:37,Micheal,Marini,micheal.marini19@microsift.com,1/11/93,male,Bachelor's degree,NG,incomplete
64f441952cd091f0671891dc,6/23/22 7:18,Gerald,Locke,gerald.locke3@hotmeal.com,7/30/95,male,High School or Baccalaureate,LK,complete
64f441952cd091f0671891dd,6/4/22 11:05,Hubert,Poppel,hubert.poppel98@yahow.com,9/1/95,male,Bachelor's degree,TZ,incomplete
64f441952cd091f0671891de,6/10/22 16:34,Christopher,Perez,christopher.perez15@hotmeal.com,4/24/90,male,Bachelor's degree,NG,incomplete
64f441952cd091f0671891df,6/19/22 23:09,Daniel,Bible,daniel.bible78@microsift.com,4/15/63,male,Bachelor's degree,NG,complete
64f441952cd091f0671891e0,6/2/22 4:11,Treva,Robinson,treva.robinson52@gmall.com,3/24/98,female,Bachelor's degree,PK,complete
64f441952cd091f0671891e1,6/27/22 18:57,Margarita,Blankenship,margarita.blankenship24@gmall.com,12/1/03,female,Some College (1-3 years),NG,complete
64f441952cd091f0671891e2,6/8/22 3:53,James,Gordon,james.gordon76@microsift.com,7/7/04,male,Bachelor's degree,IN,complete
64f441952cd091f0671891e3,6/3/22 19:33,Armando,Kozel,armando.kozel49@gmall.com,2/15/93,male,Bachelor's degree,US,incomplete
64f441952cd091f0671891e4,6/14/22 8:07,Jonathan,Badger,jonathan.badger43@microsift.com,10/28/96,male,High School or Baccalaureate,NG,incomplete
64f441952cd091f0671891e5,6/27/22 14:38,Earl,Gatto,earl.gatto29@gmall.com,6/21/98,male,Bachelor's degree,NG,incomplete
64f441952cd091f0671891e6,6/29/22 11:54,Joseph,Herrera,joseph.herrera19@hotmeal.com,5/10/03,male,Bachelor's degree,ET,complete
64f441952cd091f0671891e7,6/18/22 17:26,Harry,Mercurio,harry.mercurio90@yahow.com,4/1/99,male,Some College (1-3 years),WS,complete
64f441952cd091f0671891e8,6/14/22 7:27,Dane,Solano,dane.solano48@hotmeal.com,6/27/04,male,High School or Baccalaureate,IN,complete
64f441952cd091f0671891e9,6/4/22 23:01,Janet,Jones,janet.jones53@gmall.com,4/22/91,female,Doctorate (e.g. PhD),AX,complete
64f441952cd091f0671891ea,6/14/22 22:37,Don,Mcguire,don.mcguire93@microsift.com,3/23/00,male,Master's degree,ZA,complete
64f441952cd091f0671891eb,6/16/22 2:28,Carolina,Motyka,carolina.motyka52@gmall.com,10/28/02,other,High School or Baccalaureate,MW,complete
64f441952cd091f0671891ec,6/3/22 15:46,Elyse,Alton,elyse.alton97@gmall.com,10/27/98,female,Master's degree,NG,complete
64f441952cd091f0671891ed,6/18/22 0:52,Charles,Bright,charles.bright40@hotmeal.com,9/4/91,male,Bachelor's degree,AR,complete
64f441952cd091f0671891ee,6/22/22 6:59,Ronald,Williams,ronald.williams3@microsift.com,5/20/98,male,Some College (1-3 years),ZW,complete
64f441952cd091f0671891ef,6/11/22 6:12,Danny,Magallon,danny.magallon3@hotmeal.com,9/23/98,male,Master's degree,KE,complete
64f441952cd091f0671891f0,6/7/22 6:29,Brian,Prior,brian.prior20@gmall.com,6/17/92,male,Bachelor's degree,BD,complete
64f441952cd091f0671891f1,6/30/22 18:25,Mitchell,Lalk,mitchell.lalk6@gmall.com,1/17/02,male,Bachelor's degree,SS,complete
64f441952cd091f0671891f2,6/10/22 3:33,Ruth,Balderama,ruth.balderama27@hotmeal.com,2/22/97,female,Master's degree,NG,complete
64f441952cd091f0671891f3,6/17/22 21:14,Anthony,Lawrence,anthony.lawrence4@microsift.com,3/19/87,male,Bachelor's degree,CA,complete
64f441952cd091f0671891f4,6/30/22 12:27,Jc,Mackley,jc.mackley5@microsift.com,1/13/94,male,Bachelor's degree,NG,complete
64f441952cd091f0671891f5,6/14/22 14:54,Olivia,Crook,olivia.crook10@gmall.com,2/6/98,female,Bachelor's degree,NG,complete
64f441952cd091f0671891f6,6/19/22 12:54,John,Rife,john.rife57@yahow.com,5/6/89,male,Master's degree,ID,incomplete
64f441952cd091f0671891f7,6/3/22 11:39,Harold,Lloyd,harold.lloyd5@gmall.com,6/12/03,male,Some College (1-3 years),NG,incomplete
64f441952cd091f0671891f8,6/5/22 18:43,Christina,Voorhies,christina.voorhies80@hotmeal.com,12/3/82,female,Bachelor's degree,ZA,incomplete
64f441952cd091f0671891f9,6/9/22 12:50,Juan,Mattocks,juan.mattocks64@gmall.com,4/14/01,male,Master's degree,LR,incomplete
64f441952cd091f0671891fa,6/29/22 21:42,Elisa,Krob,elisa.krob4@microsift.com,7/22/92,female,High School or Baccalaureate,NG,incomplete
64f441952cd091f0671891fb,6/25/22 13:32,Thomas,Curiel,thomas.curiel10@yahow.com,11/7/94,male,High School or Baccalaureate,IN,complete
64f441952cd091f0671891fc,6/17/22 4:15,Ryan,Lai,ryan.lai26@yahow.com,2/24/93,male,Bachelor's degree,IN,incomplete
64f441952cd091f0671891fd,6/5/22 12:58,Elroy,Jester,elroy.jester5@microsift.com,5/8/87,male,Bachelor's degree,PK,complete
64f441952cd091f0671891fe,6/3/22 7:21,John,Ortega,john.ortega55@yahow.com,6/18/04,male,Bachelor's degree,NG,complete
64f441952cd091f0671891ff,6/3/22 3:06,Mitchell,Daniel,mitchell.daniel20@yahow.com,5/21/83,male,High School or Baccalaureate,GH,complete
64f441952cd091f067189200,6/14/22 19:44,Jerome,Duff,jerome.duff3@microsift.com,3/22/87,male,Bachelor's degree,IN,complete
64f441952cd091f067189201,6/29/22 14:57,Catherine,Kahn,catherine.kahn66@yahow.com,11/28/98,female,High School or Baccalaureate,SO,incomplete
64f441952cd091f067189202,6/18/22 4:41,Dalila,Manning,dalila.manning49@microsift.com,2/22/01,female,Some College (1-3 years),CN,incomplete
64f441952cd091f067189203,6/30/22 12:18,Courtney,Holben,courtney.holben82@microsift.com,1/5/97,female,Bachelor's degree,BJ,complete
64f441952cd091f067189204,6/6/22 12:53,Jean,Trujillo,jean.trujillo5@microsift.com,11/15/93,female,Bachelor's degree,IN,complete
64f441952cd091f067189205,6/10/22 2:44,Margaret,Sutter,margaret.sutter96@gmall.com,6/9/90,female,High School or Baccalaureate,IN,complete
64f441952cd091f067189206,6/20/22 22:04,William,Wood,william.wood83@microsift.com,4/16/98,male,Some College (1-3 years),PK,incomplete
64f441952cd091f067189207,6/21/22 2:19,James,Marett,james.marett7@microsift.com,1/25/00,male,Bachelor's degree,IN,complete
64f441952cd091f067189208,6/25/22 1:42,Robert,Mauffray,robert.mauffray67@microsift.com,1/19/76,male,Some College (1-3 years),ET,complete
64f441952cd091f067189209,6/15/22 18:20,Benjamin,Laskey,benjamin.laskey36@hotmeal.com,12/14/96,male,Bachelor's degree,NG,complete
64f441952cd091f06718920a,6/18/22 15:14,Barry,Burmside,barry.burmside15@gmall.com,4/19/72,male,Bachelor's degree,NG,complete
64f441952cd091f06718920b,6/2/22 0:33,Sylvia,Wilson,sylvia.wilson40@microsift.com,12/8/91,female,Bachelor's degree,PK,complete
64f441952cd091f06718920c,6/29/22 19:50,Art,Slade,art.slade81@hotmeal.com,3/11/03,male,Bachelor's degree,SZ,incomplete
64f441952cd091f06718920d,6/22/22 15:08,Jesus,Rogers,jesus.rogers54@yahow.com,3/8/74,male,High School or Baccalaureate,PK,complete
64f441952cd091f06718920e,6/7/22 16:46,Steven,Vanegas,steven.vanegas83@gmall.com,8/23/86,male,Bachelor's degree,NP,incomplete
64f441952cd091f06718920f,6/7/22 11:50,Tameka,Mauch,tameka.mauch92@microsift.com,6/17/02,female,Bachelor's degree,NG,complete
64f441952cd091f067189210,6/18/22 7:29,Nina,Dooley,nina.dooley26@hotmeal.com,5/26/04,female,Bachelor's degree,BD,complete
64f441952cd091f067189211,6/19/22 2:22,Jose,Hudson,jose.hudson8@hotmeal.com,5/25/90,male,Master's degree,BD,complete
64f441952cd091f067189212,6/14/22 10:22,Daniel,Miller,daniel.miller6@hotmeal.com,2/2/90,male,High School or Baccalaureate,NG,complete
64f441952cd091f067189213,6/10/22 22:29,Charles,Troyer,charles.troyer38@yahow.com,11/12/95,male,Master's degree,GR,incomplete
64f441952cd091f067189214,6/7/22 16:26,Benjamin,Goldblatt,benjamin.goldblatt6@yahow.com,3/12/98,male,Master's degree,EG,complete
64f441952cd091f067189215,6/24/22 2:25,Laverne,Rivera,laverne.rivera24@microsift.com,4/4/85,male,Master's degree,NG,complete
64f441952cd091f067189216,6/21/22 14:45,Rodney,Tew,rodney.tew38@yahow.com,2/4/98,male,High School or Baccalaureate,SL,incomplete
64f441952cd091f067189217,6/25/22 14:49,Marion,Terry,marion.terry66@microsift.com,12/30/94,male,Some College (1-3 years),ID,complete
64f441952cd091f067189218,6/5/22 8:29,Thomas,Dicostanzo,thomas.dicostanzo27@hotmeal.com,5/5/00,male,Bachelor's degree,NG,complete
64f441952cd091f067189219,6/19/22 8:17,Adriana,Fairweather,adriana.fairweather80@gmall.com,9/3/98,female,Some College (1-3 years),GB,complete
64f441952cd091f06718921a,6/7/22 23:35,June,Blalock,june.blalock36@gmall.com,7/23/93,female,High School or Baccalaureate,BJ,incomplete
64f441952cd091f06718921b,6/28/22 12:33,Christopher,Perez,christopher.perez20@hotmeal.com,10/16/02,male,Bachelor's degree,RW,complete
64f441952cd091f06718921c,6/21/22 17:45,Edward,Gilliam,edward.gilliam72@microsift.com,3/5/97,male,Bachelor's degree,IN,complete
64f441952cd091f06718921d,6/10/22 9:31,Kelley,Dempsy,kelley.dempsy43@yahow.com,7/20/95,female,Bachelor's degree,NG,incomplete
64f441952cd091f06718921e,6/15/22 18:26,Leo,Brown,leo.brown86@gmall.com,6/18/90,male,Some College (1-3 years),AF,complete
64f441952cd091f06718921f,6/7/22 11:04,Colleen,Houchens,colleen.houchens54@gmall.com,5/3/92,female,High School or Baccalaureate,SN,incomplete
64f441952cd091f067189221,6/8/22 3:16,Brian,Kea,brian.kea60@gmall.com,8/30/96,male,Bachelor's degree,BD,complete
64f441952cd091f067189222,6/6/22 20:21,Brandon,Gordon,brandon.gordon61@microsift.com,1/15/87,male,High School or Baccalaureate,PK,complete
64f441952cd091f067189223,6/2/22 0:57,Sharon,Johnson,sharon.johnson11@microsift.com,4/12/94,female,Some College (1-3 years),IN,complete
64f441952cd091f067189224,6/28/22 22:59,Micheal,Coleman,micheal.coleman42@yahow.com,2/26/00,male,Master's degree,TD,complete
64f441952cd091f067189225,6/16/22 9:28,Alberta,Mason,alberta.mason44@yahow.com,7/15/93,female,Bachelor's degree,ET,complete
64f441952cd091f067189226,6/10/22 19:03,Hank,Clements,hank.clements45@yahow.com,3/8/00,male,Bachelor's degree,GH,complete
64f441952cd091f067189227,6/1/22 7:21,Margaret,Robinson,margaret.robinson74@hotmeal.com,7/29/95,female,Some College (1-3 years),PK,incomplete
64f441952cd091f067189228,6/5/22 22:53,Brian,Clark,brian.clark81@microsift.com,12/19/00,male,Bachelor's degree,BD,complete
64f441952cd091f067189229,6/8/22 23:53,Michael,Duckett,michael.duckett94@gmall.com,8/26/83,male,Master's degree,IN,complete
64f441952cd091f06718922a,6/13/22 14:10,Christine,Torgersen,christine.torgersen84@microsift.com,12/20/89,female,Some College (1-3 years),KE,complete
64f441952cd091f06718922b,6/13/22 2:02,Thomas,Bassi,thomas.bassi79@microsift.com,7/11/97,male,Bachelor's degree,UG,complete
64f441952cd091f06718922c,6/1/22 22:50,Anna,Slauson,anna.slauson63@microsift.com,8/17/93,female,Bachelor's degree,KE,complete
64f441952cd091f06718922d,6/1/22 5:15,Mark,Hill,mark.hill2@yahow.com,10/24/95,male,High School or Baccalaureate,IN,complete
64f441952cd091f06718922e,6/6/22 16:20,Hector,Bonsall,hector.bonsall42@gmall.com,10/8/03,male,Doctorate (e.g. PhD),MA,complete
64f441952cd091f06718922f,6/11/22 18:04,John,Scott,john.scott81@hotmeal.com,10/5/89,male,Master's degree,ZA,complete
64f441952cd091f067189230,6/6/22 17:49,Helen,Turner,helen.turner61@hotmeal.com,3/7/85,female,Bachelor's degree,BD,complete
64f441952cd091f067189231,6/19/22 15:12,Ray,Scinto,ray.scinto75@microsift.com,8/8/02,male,Bachelor's degree,PK,complete
64f441952cd091f067189232,6/18/22 23:35,Harvey,Howell,harvey.howell45@gmall.com,7/22/04,male,Master's degree,UG,incomplete
64f441952cd091f067189233,6/25/22 10:25,Jose,George,jose.george36@yahow.com,5/4/57,male,Bachelor's degree,ZM,incomplete
64f441952cd091f067189234,6/11/22 19:31,Virginia,Rikard,virginia.rikard16@microsift.com,2/13/02,female,Bachelor's degree,IN,incomplete
64f441952cd091f067189235,6/12/22 4:09,Kevin,Kuhnle,kevin.kuhnle36@yahow.com,2/13/84,male,Bachelor's degree,KE,complete
64f441952cd091f067189236,6/10/22 9:33,Nancy,Mejia,nancy.mejia42@yahow.com,2/19/89,female,Master's degree,KE,complete
64f441952cd091f067189237,6/24/22 0:39,Teresa,Alderson,teresa.alderson45@microsift.com,4/26/02,female,High School or Baccalaureate,NG,complete
64f441952cd091f067189238,6/8/22 17:21,Sheryl,Murff,sheryl.murff78@microsift.com,3/1/96,female,Bachelor's degree,NG,complete
